,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,max_intensity-0,max_intensity-1,max_intensity-2,mean_intensity-0,mean_intensity-1,mean_intensity-2,min_intensity-0,min_intensity-1,min_intensity-2
0,0.6299979986251426,147.8977900552486,364.9792817679558,1.3653844807037672,0.6718055327371029,-0.06778782883715406,3.6501508958754463,153.0,160.0,152.0,62.44475138121547,69.59806629834254,72.2196132596685,0.0,0.0,0.0
0,0.9667510724758749,151.015301530153,335.8730873087309,1.4251351893369166,0.960343594646315,-1.523233500964656,4.232963854957473,235.0,221.0,202.0,99.15841584158416,89.82898289828982,82.55985598559856,0.0,0.0,0.0
0,0.6935198962765727,180.05269761606021,166.70514429109159,1.500879355117086,0.6616020210812691,0.5935248861251806,3.7794953298238307,255.0,255.0,251.0,191.0439146800502,170.3124215809285,153.03764115432872,0.0,0.0,0.0
0,0.9893753099955623,184.81882145998242,297.66930518909413,1.8344597301848187,0.7814421523404663,0.07231438083395539,4.615576325414025,220.0,222.0,234.0,54.83377308707124,56.28144239226033,63.30694810905893,0.0,0.0,0.0
0,0.9441268349561874,175.69032258064516,332.3483870967742,1.584909165072547,0.8029560717469009,1.1051372648934605,4.278873860447267,251.0,251.0,255.0,103.23778801843318,115.00829493087558,131.05069124423963,0.0,0.0,0.0
0,1.1416538317626894,219.48704268292684,194.86966463414635,2.0084723018099964,0.7939332803875653,0.9477356843073262,4.828355187821,188.0,216.0,233.0,64.75533536585365,76.73628048780488,88.06935975609755,0.0,0.0,0.0
0,0.6856884294428347,241.2246192893401,429.9086294416244,1.3476487067278913,0.6594963256193386,1.4313407129929914,3.431442531203673,246.0,247.0,238.0,134.83248730964468,136.1002538071066,124.8997461928934,0.0,0.0,0.0
0,0.6526222361448301,278.0253333333333,344.49466666666666,1.5370675896455188,0.6246608445206355,-0.24396929259337555,3.7925823744815284,255.0,247.0,225.0,162.216,143.372,121.71066666666667,0.0,0.0,0.0
0,0.3506756815551553,280.6079404466501,103.39454094292805,0.7482689802693446,0.6201305282704276,-1.3736975655539383,2.2747108664368167,132.0,149.0,167.0,52.47146401985112,64.78411910669975,76.89826302729529,0.0,0.0,0.0
0,0.9911156359586152,319.80158033362596,572.9762949956101,1.6554778005520696,1.022989625798374,0.9948545386407105,4.851564526003997,168.0,190.0,219.0,65.171202809482,84.23353819139597,105.58647936786654,0.0,0.0,2.0
0,0.36372812627805196,360.7799043062201,335.14354066985646,0.9810432873242826,0.5303149319579303,-0.44185963472038975,2.5840112019600783,212.0,203.0,199.0,115.76076555023923,106.96650717703349,95.5311004784689,4.0,3.0,0.0
0,0.5751777307889768,373.2299546142209,588.7791225416037,1.1467406993424563,0.6701242401307573,0.7369024951287212,3.098932857497415,172.0,189.0,207.0,38.78063540090771,55.579425113464445,66.00151285930409,0.0,0.0,0.0
0,0.9563091166975576,395.8434940855323,685.6041856232939,1.5662234068736927,0.8746883189826121,-0.980903032414397,4.3247838659370625,196.0,207.0,206.0,57.45677888989991,70.96087352138308,87.6960873521383,0.0,0.0,0.0
0,1.0032979176999854,418.25411968777104,413.43018213356464,1.7730287508104912,0.7553594244059209,-0.7481822053670534,4.346256493115761,142.0,178.0,200.0,34.908933217692976,51.181266261925416,58.88117953165655,0.0,0.0,0.0
0,1.858668128540476,418.7448501872659,630.2841760299625,1.9522781077939977,1.2318913883994098,-1.3722969092533897,5.303296340133341,253.0,254.0,246.0,110.3810861423221,110.8632958801498,103.63857677902622,0.0,0.0,0.0
0,0.9345550421593967,418.4189944134078,787.6862197392924,1.4295638897782936,0.8697171212039307,1.5375670985228007,3.9308210618271104,75.0,83.0,89.0,14.600558659217876,18.763500931098697,22.809124767225327,0.0,0.0,0.0
0,0.6839481034797819,420.72391857506364,295.470737913486,1.24209719487769,0.7231383087714909,0.8439819211865038,3.320605973301587,255.0,255.0,234.0,130.45801526717557,120.75445292620866,103.59160305343511,0.0,0.0,0.0
0,1.757729222683409,433.6693069306931,464.87029702970295,1.793686151446713,1.2492145052805803,0.9205550388956654,5.019661423049277,255.0,255.0,245.0,225.74653465346535,212.67722772277227,181.32524752475248,0.0,0.0,0.0
0,0.7840168463553224,432.89678135405103,1197.8867924528302,1.4552130449184968,0.7085830458904592,1.3178336387847662,3.660273189400744,172.0,161.0,180.0,32.40732519422863,42.476137624861266,54.32186459489456,0.0,0.0,0.0
0,0.6439206063295656,454.0878378378378,410.7472972972973,1.4041861375017777,0.5935825799243832,-0.548399424264274,3.4213202376783745,143.0,158.0,176.0,38.03108108108108,45.943243243243245,49.608108108108105,0.0,0.0,0.0
0,0.9345550421593967,461.6927374301676,460.4804469273743,2.0278382608577448,0.7244372663898404,1.005649742889218,4.929069452197787,205.0,204.0,223.0,58.67877094972067,74.57541899441341,90.99348230912477,0.0,0.0,0.0
0,0.5603849601030274,473.01863354037266,1062.4503105590063,0.9697249377671722,0.7618549978078663,1.110157585821669,2.911819413529639,120.0,127.0,137.0,19.119565217391305,30.018633540372672,40.201863354037265,0.0,0.0,0.0
0,0.8814751002862837,489.27048371174726,598.9802566633762,2.0229535134551115,0.6949288566026285,0.19961616306018867,4.806882560642301,225.0,216.0,220.0,98.61303060217176,92.70483711747285,83.9812438302073,0.0,0.0,0.0
0,0.3941838306314773,483.20309050772624,1178.953642384106,0.9877853799647769,0.5545601897274869,0.8859498112802466,2.598326286745877,102.0,105.0,112.0,18.481236203090507,25.635761589403973,35.00441501103753,0.0,0.0,0.0
0,0.6795972885721496,488.5633802816901,1046.7490396927017,1.5794612989714938,0.6756619955272439,1.0829926046453,4.015483530413801,98.0,97.0,102.0,4.249679897567222,7.801536491677337,12.00640204865557,0.0,0.0,0.0
0,0.47510898791343625,494.43589743589746,453.1996336996337,1.128065332533517,0.5795243247800901,0.029676485595195427,2.913556124533937,190.0,172.0,172.0,87.82234432234432,72.73626373626374,61.88644688644688,0.0,0.0,0.0
0,0.4281201869110085,486.2865853658537,476.3922764227642,1.0311128310826307,0.5538636595448166,-1.493335837624844,2.6215356249288733,144.0,154.0,180.0,49.2479674796748,49.49186991869919,58.93292682926829,0.0,0.0,0.0
0,0.8179532026348536,500.3755319148936,892.9627659574468,1.320223854376414,0.8538927811680674,0.5047416116829804,3.789617623349129,125.0,131.0,138.0,46.327659574468086,50.452127659574465,47.99787234042553,0.0,0.0,0.0
0,0.7248457636115245,505.49099639855945,496.5258103241297,1.1299878273171287,0.8240406078054332,-0.2070811965997216,3.2300140024500985,132.0,138.0,151.0,26.563025210084035,34.22328931572629,42.24249699879952,0.0,0.0,0.0
0,0.5943213163825586,508.60614934114204,557.7086383601757,0.9770789456080134,0.8517088804005039,-0.3050762961011416,3.1912615393532024,146.0,161.0,180.0,21.733528550512446,30.64714494875549,39.28257686676427,0.0,0.0,0.0
0,0.5316695817126549,521.1996726677578,9.216039279869067,1.0387840511376945,0.6963064411821067,0.25347623666828756,2.9247266158743606,210.0,204.0,188.0,85.21112929623568,85.18821603927987,75.03273322422258,0.0,0.0,0.0
0,1.052027044665466,545.2977667493797,487.9975186104218,1.7284912782192163,0.7840360768438165,0.4038180954930895,4.26875156692197,199.0,210.0,228.0,46.711331679073616,56.00330851943755,66.45409429280397,0.0,0.0,0.0
0,0.40723627535437396,569.0769230769231,512.0854700854701,1.1082209074093825,0.4994218586483631,-1.0675106366056626,2.789632521974154,193.0,179.0,176.0,67.44871794871794,59.888888888888886,51.822649572649574,0.0,0.0,0.0
0,0.45770572828290745,577.43536121673,288.9980988593156,0.9719477381664733,0.6377863046592714,-0.8782349815791034,2.7294074316985606,64.0,78.0,97.0,11.82509505703422,16.452471482889734,20.326996197718632,0.0,0.0,0.0
0,1.6698427615492384,591.1610213652945,512.6904637832205,2.4082855565888885,0.910199845003138,-1.0744053060845122,5.766378487916084,242.0,251.0,255.0,74.50078165711308,91.12089630015633,102.50807712350182,0.0,0.0,0.0
0,0.6987408741657314,587.1656288916563,472.95641344956414,1.505994496458994,0.6300634986921327,-0.865434930898927,3.675816314314644,190.0,190.0,193.0,90.34869240348692,81.31008717310087,69.74968866749688,0.0,0.0,0.0
0,0.6917795703135199,600.7018867924528,939.5358490566038,1.283998326392493,0.7034705389465152,0.844805355782709,3.3206059733015874,146.0,146.0,148.0,53.49308176100629,52.177358490566036,48.055345911949686,0.0,0.0,0.0
0,0.3802612229270543,620.3409610983982,715.4370709382151,1.2036087191291995,0.4168104029589913,1.429721504621344,2.903433831008639,62.0,75.0,82.0,8.7162471395881,13.743707093821511,17.519450800915333,0.0,0.0,0.0
0,0.46727752107969833,641.6722532588454,18.94040968342644,0.8180587050579757,0.7507000964201048,1.479380439340646,2.716320387040862,114.0,146.0,168.0,34.91620111731844,50.67411545623836,65.99627560521415,0.0,0.0,0.0
0,0.6282576726620898,684.8518005540167,240.73130193905817,1.3992088309352477,0.599920735953279,0.24025901198675992,3.5249992531875614,112.0,115.0,122.0,44.87257617728532,40.38227146814405,35.893351800554015,0.0,0.0,0.0
0,0.5560341451953952,689.133020344288,1211.4021909233177,1.0343427058575754,0.8054339092486202,-0.7426625605727236,3.293203843858091,83.0,95.0,109.0,7.28169014084507,10.248826291079812,15.222222222222221,0.0,0.0,0.0
0,0.6795972885721496,676.3597951344431,508.7720870678617,1.1920184045091125,0.8341984095089713,0.032553676006949715,3.612626472906651,85.0,105.0,112.0,16.376440460947503,23.62740076824584,28.43918053777209,0.0,0.0,0.0
0,0.5055646922668616,706.7676419965577,1059.4647160068846,1.1506263733166102,0.5937396999732568,-0.5364621041035033,3.0083408866459265,83.0,90.0,100.0,31.7487091222031,33.92598967297762,33.89156626506024,0.0,0.0,0.0
0,0.5847495235857677,723.2767857142857,238.14583333333334,1.065513181145554,0.7013790407788519,-0.1677487806886877,2.8372792384682466,179.0,197.0,208.0,59.561011904761905,62.114583333333336,63.17857142857143,0.0,0.0,0.0
0,1.6820250432906085,732.7092602172788,1033.2053802379721,2.2701458959979064,0.9880953963802492,1.3183939939534257,5.573844212559706,138.0,144.0,160.0,40.62959130884635,46.79306777030523,51.96223486808071,0.0,0.0,0.0
0,0.4890315956178593,761.0249110320285,690.3185053380782,1.688176151290792,0.48820524909643,0.16111762615190314,3.802704668006827,134.0,139.0,133.0,22.3576512455516,29.129893238434164,32.85053380782918,0.0,0.0,0.0
0,1.0032979176999854,806.4978317432784,111.1335646140503,1.3401068070966193,0.9782980214536852,1.2753105288727151,3.876016802940118,157.0,174.0,187.0,28.233304423243712,40.47614917606244,54.19167389418907,0.0,0.0,0.0
0,0.8170830396533272,840.9435569755059,780.4366347177848,1.4621025533693746,0.8088482558096517,1.1796120683192397,3.9421713954805098,255.0,243.0,226.0,122.9286474973376,127.35037273695421,116.6506922257721,0.0,0.0,0.0
0,0.3950539936130038,878.5726872246696,1026.5859030837005,1.0879251526537015,0.6051115595576013,0.5222249489644016,3.0804249814511167,120.0,129.0,138.0,56.97136563876652,62.24669603524229,67.14757709251101,0.0,0.0,0.0
0,0.3889628527423187,917.923937360179,158.84116331096197,0.9183332208417126,0.5664285434855947,-1.5414266302979511,2.4475092256187945,185.0,221.0,150.0,37.25055928411633,50.049217002237135,57.411633109619686,0.0,0.0,0.0
0,0.355896659444314,942.5036674816625,808.200488997555,1.2309134052526614,0.39259234525682224,0.5125006217143593,2.7753174371883547,145.0,120.0,89.0,45.07334963325184,36.06112469437653,25.51833740831296,0.0,0.0,0.0
0,0.7970692910782191,949.2303493449782,414.2194323144105,1.4241313228756982,0.7673944584634211,-1.564541138971416,3.8199845039250246,242.0,246.0,238.0,97.1561135371179,100.44868995633188,94.6353711790393,0.0,0.0,0.0
0,0.3515458445366818,948.5693069306931,297.9009900990099,0.7790321944945635,0.5815753318349529,0.5525275837657977,2.173996602060029,255.0,255.0,255.0,175.38118811881188,159.23267326732673,147.9851485148515,0.0,0.0,0.0
0,0.6291278356436162,8.572614107883817,65.62932226832642,1.2885557567778465,0.6695838522130425,-1.4592041057631275,3.3275836733815107,255.0,249.0,213.0,202.53803596127247,173.49515905947442,138.09958506224066,0.0,0.0,0.0
0,1.1712393731345883,10.658246656760772,146.50445765230313,1.9171503396799596,0.8404784358078583,1.5439019896386157,4.848419932558621,255.0,251.0,255.0,171.1812778603269,149.65973254086182,146.68350668647847,1.0,0.0,0.0
0,3.0029324492477447,26.54013329469719,352.676035931614,2.301550327484976,1.6882170379803605,1.282597286708121,6.805624723264152,229.0,243.0,255.0,91.91799478412055,113.0559258186033,134.97507968704724,0.0,0.0,0.0
0,0.4524847503937488,5.573076923076923,972.473076923077,1.3772758469731372,0.4831148644311968,-1.5392290676714606,3.3855325257138777,126.0,120.0,111.0,28.390384615384615,31.63653846153846,33.348076923076924,0.0,0.0,0.0
0,3.4893535559210247,16.126683291770572,1149.8017456359103,3.8372706723081804,1.231876669324859,1.5685999804113875,8.99270836998188,255.0,255.0,249.0,185.17406483790523,169.74563591022445,141.62768079800497,58.0,51.0,29.0
0,0.6212963688098782,9.477591036414566,1262.7058823529412,1.1983059683197146,0.7023580232768419,1.3591312408448635,3.280625470076591,226.0,220.0,198.0,118.55742296918767,111.8795518207283,94.01960784313725,20.0,22.0,17.0
0,3.602474743519462,24.632850241545892,901.3893719806763,2.7579913241465484,1.7189331114282502,-1.3575417108957217,7.535061952212762,255.0,255.0,241.0,201.83019323671496,189.23333333333332,166.32487922705315,0.0,0.0,0.0
0,3.723427397951637,25.406870764197244,1019.20074783828,3.0473972788735932,1.5657272495213579,-1.3833411877287087,7.740683272226837,255.0,255.0,255.0,170.16569291890627,159.42112643140922,149.88198177144193,48.0,24.0,43.0
0,0.769224075669373,21.441176470588236,210.5158371040724,1.0715340008310996,0.9235097904308518,0.7477863737592785,3.2818535102046913,231.0,247.0,254.0,33.709276018099544,40.98981900452489,47.866515837104075,0.0,0.0,0.0
0,6.159013583244143,33.511867759254024,591.936422718282,3.571775848092515,2.243017430654359,1.33479665794213,9.779405938073683,255.0,255.0,241.0,212.6128849957615,181.8544786662899,157.07572760666855,0.0,0.0,0.0
0,2.78887235579224,25.47706708268331,257.2811232449298,2.1518846091916446,1.767164437856006,-0.8639561093123345,6.7466276731166595,240.0,246.0,245.0,147.1619344773791,145.73697347893915,139.97659906396257,0.0,0.0,0.0
0,1.0998860086494202,27.540348101265824,94.33623417721519,1.2602456326280385,1.1351291571849518,0.5548154597904181,3.9969756543675024,233.0,233.0,223.0,131.00870253164558,124.94462025316456,112.65348101265823,0.0,0.0,0.0
0,1.6002297230271232,27.306688417618272,407.04241435562807,1.8135720286929804,1.138046123443945,-0.45839789835510575,5.133462732083761,233.0,237.0,249.0,76.87656334964655,87.95812941816204,102.59815116911365,0.0,0.0,0.0
0,3.056882554102384,36.596641047537716,1220.7625960717335,2.313900135738349,1.7556927258598196,-0.9455322135879454,6.974949660437533,255.0,255.0,255.0,89.86991175633362,105.11187019641332,121.01280956447481,0.0,0.0,0.0
0,7.272822199597986,55.79947355826753,689.4047619047619,3.675510759157627,2.575793284063551,-0.7454884688470264,10.553016461507788,255.0,255.0,247.0,242.2736300550371,223.88119167264895,191.54402967217038,0.0,0.0,0.0
0,4.789377050321526,58.67550872093023,812.0094476744187,2.834603471001372,2.1802986442519807,1.5530226027724572,8.363476734533862,255.0,254.0,254.0,140.89389534883722,141.7485465116279,147.74200581395348,0.0,0.0,0.0
0,1.3948712593868835,57.930131004366814,208.90642545227698,1.699941024604752,1.1355474607606464,1.5004090571247282,4.98806650234528,221.0,241.0,246.0,94.75171553337492,120.98627573300062,138.85963817841548,0.0,0.0,0.0
0,5.494209065357943,76.39974659486855,1106.6979727589485,3.273228355038261,2.144380169353213,-1.1160389088507767,9.033916913334977,245.0,242.0,251.0,109.98178650617675,114.43237250554324,125.42825467215711,0.0,0.0,0.0
0,0.8153427136902743,80.48665955176094,1195.5688367129135,1.1388793366445809,0.9547670275938873,-0.22892148773832713,3.5119122085298633,153.0,173.0,184.0,45.83137673425827,55.694770544290286,56.81856990394877,0.0,0.0,0.0
0,2.899383054446098,86.17466986794717,1020.5654261704682,2.135201373365463,1.7890199124342063,0.7445065588573047,6.622704070556876,251.0,255.0,255.0,83.99579831932773,95.48859543817527,110.52911164465786,0.0,0.0,0.0
0,1.8247317722609449,98.80066762041011,379.2942298521698,1.6433455626151436,1.428785703108653,-0.4077108429470184,5.081623224329169,255.0,255.0,255.0,150.4630424415832,149.25178826895566,144.47067238912732,0.0,0.0,0.0
0,1.7142210736070869,105.18730964467005,51.72893401015229,1.7429071481584741,1.2724739717386535,1.1465628880819319,5.0673081395433694,240.0,241.0,255.0,82.04060913705584,96.96700507614213,109.43248730964467,0.0,0.0,0.0
0,4.520496689029856,108.21944177093359,592.571511068335,2.678419073487389,2.1554763977661766,-1.5146585250076101,8.016651976041803,255.0,255.0,255.0,170.2438883541867,167.07372473532243,163.9599615014437,1.0,0.0,0.0
0,0.5055646922668616,109.66437177280551,792.9535283993115,0.9257386365799644,0.7176872031747357,0.009597859820420778,2.7150923469127615,110.0,142.0,162.0,17.822719449225474,26.058519793459553,34.28399311531842,0.0,0.0,0.0
0,1.160797417356271,109.08170914542728,1263.4100449775112,1.4976900269164553,1.1050976964046448,-0.28875404083049283,4.661486330903821,228.0,218.0,210.0,94.81484257871064,83.84707646176912,79.44827586206897,0.0,0.0,0.0
0,3.0003219603031654,114.21577726218098,747.5310324825986,2.1015578268906974,1.8299786940633578,-0.6201840072275825,6.474343089685996,250.0,255.0,255.0,115.65574245939675,127.87412993039443,145.47447795823666,0.0,0.0,0.0
0,2.064896755162242,112.53350189633376,830.8925410872314,1.8270647806099936,1.4588607744166349,-1.2545572658797148,5.417097649167825,255.0,255.0,255.0,120.19342604298356,137.97513695743785,147.00337126000844,0.0,0.0,0.0
0,3.1021310291417588,110.61542776998597,121.09284712482469,2.6791381157025587,1.4987731262107,-1.454469053455954,7.025561128064025,255.0,255.0,241.0,189.81374474053297,169.11500701262273,146.51220196353435,0.0,0.0,0.0
0,1.3304791987539268,130.17527795945063,1129.8129496402878,1.6723490006048418,1.1482475104475192,0.45754242689541713,5.06434338841097,237.0,225.0,213.0,154.05428384565076,145.31785480706344,133.78351863963374,0.0,0.0,0.0
0,0.7927184761705869,130.37431394072448,26.817782656421514,1.2705205984206047,0.8161161036993855,-1.4646884760605468,3.5536294227591583,191.0,228.0,254.0,64.9747530186608,86.596048298573,110.97036223929747,0.0,0.0,0.0
0,3.310099981726578,145.16903259726604,682.6561514195583,2.2902601136682614,1.8558211600507508,-0.16280018729084977,6.960634575651735,255.0,237.0,239.0,127.86855941114617,98.77865404837014,103.49947423764459,0.0,0.0,0.0
0,2.3407384203061237,148.91449814126395,1094.7182156133829,1.7820316604416262,1.6765096512158664,0.34281926775422616,5.6686289746716945,223.0,251.0,254.0,141.1736059479554,168.34869888475836,170.36802973977694,22.0,18.0,17.0
0,0.9737123763280864,153.84271671134942,138.85522788203752,1.1576447422434,1.076867282548945,1.0236560275527904,3.647186144743047,255.0,255.0,248.0,132.54781054512958,128.59338695263628,117.25111706881144,0.0,0.0,0.0
0,3.2683321586133087,178.7318956336528,203.68130990415335,3.252862825051721,1.4641596247676234,0.5638440755316656,8.486891666217446,255.0,255.0,250.0,167.3280085197018,165.15468583599574,156.80351437699682,0.0,0.0,0.0
0,0.7709644016324259,169.9097065462754,111.11286681715576,1.0646252480971106,0.9753676225868987,-0.15142890695420508,3.4487223671218707,226.0,244.0,255.0,56.89051918735892,68.76297968397292,85.59593679458239,0.0,0.0,0.0
0,1.79166557896294,171.49732880038854,1155.996114618747,1.6633147116799458,1.382968636601714,-1.5438074236616441,5.06434338841097,209.0,200.0,205.0,68.47498785818358,68.81884409907722,70.76979116075765,0.0,0.0,0.0
0,1.8795520400971104,167.78194444444443,566.1509259259259,1.7487229036078165,1.3899752618797676,-0.5089179844553097,5.241334538853448,255.0,254.0,254.0,111.21296296296296,116.44953703703703,123.80185185185185,0.0,0.0,0.0
0,1.548019944135537,184.35188308038224,377.44125913434516,1.6349391187344728,1.2191161602953409,-1.4132112171706603,4.783673222459306,255.0,255.0,250.0,178.24451939291737,176.40640809443508,161.47048903878584,0.0,0.0,0.0
0,9.63792518338685,219.74909714698447,616.6068075117371,5.118692256187802,2.4178762202861197,-0.19577001300089492,12.901548133754096,255.0,255.0,255.0,194.06238714337306,190.07990249187432,175.97751895991334,0.0,0.0,0.0
0,0.7979394540597455,190.27480916030535,1110.5779716466739,1.0927923740698549,0.9912447612397524,-0.6884023627198538,3.61855597517145,122.0,138.0,153.0,61.86041439476554,69.93893129770993,77.00872410032716,0.0,0.0,0.0
0,2.5713316104106303,182.85786802030458,1257.3719120135363,2.842245012450199,1.251762047239999,-0.3701988584501508,7.31461687653669,218.0,249.0,254.0,62.068697123519456,79.54856175972927,89.13671742808799,0.0,0.0,0.0
0,3.1926279792205086,216.865630962115,1005.6124284546198,2.5307115768419757,1.6422698743831945,-1.3906716922528113,7.002351789881029,255.0,255.0,255.0,148.74161896974653,159.8015808122104,167.59362224039248,0.0,1.0,1.0
0,1.3905204444792512,216.9468085106383,71.72653316645807,1.699051252624539,1.11070777703221,1.4138247816744882,5.213932409409952,255.0,251.0,255.0,168.89486858573215,143.4255319148936,134.30475594493117,0.0,0.0,0.0
0,2.8819797948155697,228.5534420289855,545.510265700483,2.1518622475770286,1.7277214965912806,0.1876698946282487,6.620967359552576,255.0,245.0,235.0,139.82729468599032,128.6092995169082,110.35386473429952,0.0,0.0,0.0
0,2.8489136015175647,241.62370189370802,888.0788026878436,2.8051273639589955,1.31584149684166,-0.8178139295658466,7.200815567502204,255.0,255.0,245.0,160.9624312767257,155.40287110568113,140.58338423946242,0.0,0.0,0.0
0,5.525534932692894,230.6535433070866,693.6571653543307,3.009707573857657,2.4360799660677013,-0.5870602251255744,9.438002010970228,255.0,255.0,255.0,98.74267716535434,113.59464566929134,124.73196850393701,0.0,0.0,0.0
0,1.0389745999425695,231.52093802345058,309.6608040201005,1.2562576520171906,1.0553764264469416,-0.35024422510852365,3.7967751657420283,247.0,239.0,246.0,113.01340033500837,103.7462311557789,113.29899497487438,0.0,0.0,0.0
0,7.6730971711001486,238.09673395327738,1183.6092084372874,3.446408454862724,2.836009463228321,-0.8913159288790479,10.37183251980481,255.0,255.0,255.0,173.66296212293037,178.2923565434339,174.3852347471082,0.0,0.0,0.0
